gid,comp_id,date,goals_against,goals_for,home_away,tid,team_name,tricode,year,type,competition_name,hgd,win
2099,2,2018-03-10,3.0,2.0,home,17,Buffalo Sabres,BUF,2017,2,2017 NHL Regular Season,-1.0,0.0
936,2,2017-12-13,2.0,3.0,home,17,Buffalo Sabres,BUF,2017,2,2017 NHL Regular Season,1.0,1.0
2264,2,2018-03-21,4.0,1.0,home,17,Buffalo Sabres,BUF,2017,2,2017 NHL Regular Season,-3.0,0.0
1326,2,2018-01-12,1.0,3.0,home,17,Buffalo Sabres,BUF,2017,2,2017 NHL Regular Season,2.0,1.0
314,2,2017-10-28,3.0,2.0,home,17,Buffalo Sabres,BUF,2017,2,2017 NHL Regular Season,-1.0,0.0
1829,2,2018-02-19,3.0,2.0,home,17,Buffalo Sabres,BUF,2017,2,2017 NHL Regular Season,-1.0,0.0
2032,2,2018-03-06,3.0,5.0,home,17,Buffalo Sabres,BUF,2017,2,2017 NHL Regular Season,2.0,1.0
641,2,2017-11-23,5.0,4.0,home,17,Buffalo Sabres,BUF,2017,2,2017 NHL Regular Season,-1.0,0.0
2235,2,2018-03-19,4.0,0.0,home,17,Buffalo Sabres,BUF,2017,2,2017 NHL Regular Season,-4.0,0.0
624,2,2017-11-21,3.0,2.0,home,17,Buffalo Sabres,BUF,2017,2,2017 NHL Regular Season,-1.0,0.0
681,2,2017-11-25,1.0,3.0,home,17,Buffalo Sabres,BUF,2017,2,2017 NHL Regular Season,2.0,1.0
250,2,2017-10-24,0.0,1.0,home,17,Buffalo Sabres,BUF,2017,2,2017 NHL Regular Season,1.0,1.0
1310,2,2018-01-10,7.0,4.0,home,17,Buffalo Sabres,BUF,2017,2,2017 NHL Regular Season,-3.0,0.0
1418,2,2018-01-20,7.0,1.0,home,17,Buffalo Sabres,BUF,2017,2,2017 NHL Regular Season,-6.0,0.0
1918,2,2018-02-25,1.0,4.0,home,17,Buffalo Sabres,BUF,2017,2,2017 NHL Regular Season,3.0,1.0
208,2,2017-10-20,4.0,2.0,home,17,Buffalo Sabres,BUF,2017,2,2017 NHL Regular Season,-2.0,0.0
985,2,2017-12-16,4.0,4.0,home,17,Buffalo Sabres,BUF,2017,2,2017 NHL Regular Season,0.0,0.5
1591,2,2018-02-04,1.0,0.0,home,17,Buffalo Sabres,BUF,2017,2,2017 NHL Regular Season,-1.0,0.0
1652,2,2018-02-09,3.0,4.0,home,17,Buffalo Sabres,BUF,2017,2,2017 NHL Regular Season,1.0,1.0
738,2,2017-11-29,2.0,0.0,home,17,Buffalo Sabres,BUF,2017,2,2017 NHL Regular Season,-2.0,0.0
832,2,2017-12-05,3.0,5.0,home,19,Nashville Predators,NSH,2017,2,2017 NHL Regular Season,2.0,1.0
1601,2,2018-02-04,2.0,5.0,home,19,Nashville Predators,NSH,2017,2,2017 NHL Regular Season,3.0,1.0
608,2,2017-11-19,2.0,5.0,home,19,Nashville Predators,NSH,2017,2,2017 NHL Regular Season,3.0,1.0
1741,2,2018-02-14,3.0,4.0,home,19,Nashville Predators,NSH,2017,2,2017 NHL Regular Season,1.0,1.0
2115,2,2018-03-11,4.0,3.0,home,19,Nashville Predators,NSH,2017,2,2017 NHL Regular Season,-1.0,0.0
887,2,2017-12-09,4.0,3.0,home,19,Nashville Predators,NSH,2017,2,2017 NHL Regular Season,-1.0,0.0
751,2,2017-11-29,2.0,3.0,home,19,Nashville Predators,NSH,2017,2,2017 NHL Regular Season,1.0,1.0
2052,2,2018-03-07,0.0,2.0,home,19,Nashville Predators,NSH,2017,2,2017 NHL Regular Season,2.0,1.0
2080,2,2018-03-09,2.0,4.0,home,19,Nashville Predators,NSH,2017,2,2017 NHL Regular Season,2.0,1.0
2388,2,2018-03-30,3.0,5.0,home,19,Nashville Predators,NSH,2017,2,2017 NHL Regular Season,2.0,1.0
172,2,2017-10-18,1.0,4.0,home,19,Nashville Predators,NSH,2017,2,2017 NHL Regular Season,3.0,1.0
1476,2,2018-01-24,4.0,3.0,home,19,Nashville Predators,NSH,2017,2,2017 NHL Regular Season,-1.0,0.0
1834,2,2018-02-20,2.0,5.0,home,19,Nashville Predators,NSH,2017,2,2017 NHL Regular Season,3.0,1.0
2362,2,2018-03-28,1.0,2.0,home,19,Nashville Predators,NSH,2017,2,2017 NHL Regular Season,1.0,1.0
265,2,2017-10-25,4.0,3.0,home,19,Nashville Predators,NSH,2017,2,2017 NHL Regular Season,-1.0,0.0
1320,2,2018-01-10,1.0,2.0,home,19,Nashville Predators,NSH,2017,2,2017 NHL Regular Season,1.0,1.0
1920,2,2018-02-25,0.0,4.0,home,19,Nashville Predators,NSH,2017,2,2017 NHL Regular Season,4.0,1.0
2284,2,2018-03-23,5.0,2.0,home,19,Nashville Predators,NSH,2017,2,2017 NHL Regular Season,-3.0,0.0
1539,2,2018-01-31,2.0,1.0,home,19,Nashville Predators,NSH,2017,2,2017 NHL Regular Season,-1.0,0.0
331,2,2017-10-29,6.0,2.0,home,19,Nashville Predators,NSH,2017,2,2017 NHL Regular Season,-4.0,0.0
1435,2,2018-01-21,3.0,4.0,home,19,Nashville Predators,NSH,2017,2,2017 NHL Regular Season,1.0,1.0
1071,2,2017-12-22,4.0,1.0,home,19,Nashville Predators,NSH,2017,2,2017 NHL Regular Season,-3.0,0.0
771,2,2017-12-01,5.0,3.0,home,19,Nashville Predators,NSH,2017,2,2017 NHL Regular Season,-2.0,0.0
1804,2,2018-02-18,3.0,1.0,home,19,Nashville Predators,NSH,2017,2,2017 NHL Regular Season,-2.0,0.0
2149,2,2018-03-14,1.0,3.0,home,19,Nashville Predators,NSH,2017,2,2017 NHL Regular Season,2.0,1.0
629,2,2017-11-21,3.0,5.0,home,19,Nashville Predators,NSH,2017,2,2017 NHL Regular Season,2.0,1.0
544,2,2017-11-15,3.0,6.0,home,19,Nashville Predators,NSH,2017,2,2017 NHL Regular Season,3.0,1.0
2427,2,2018-04-01,7.0,4.0,home,19,Nashville Predators,NSH,2017,2,2017 NHL Regular Season,-3.0,0.0
1184,2,2017-12-31,0.0,3.0,home,19,Nashville Predators,NSH,2017,2,2017 NHL Regular Season,3.0,1.0
1045,2,2017-12-20,6.0,4.0,home,19,Nashville Predators,NSH,2017,2,2017 NHL Regular Season,-2.0,0.0
1877,2,2018-02-23,1.0,7.0,home,19,Nashville Predators,NSH,2017,2,2017 NHL Regular Season,6.0,1.0
813,2,2017-12-03,2.0,4.0,home,19,Nashville Predators,NSH,2017,2,2017 NHL Regular Season,2.0,1.0
520,2,2017-11-12,5.0,6.0,home,19,Nashville Predators,NSH,2017,2,2017 NHL Regular Season,1.0,1.0
2527,2,2018-04-08,2.0,4.0,home,19,Nashville Predators,NSH,2017,2,2017 NHL Regular Season,2.0,1.0
661,2,2017-11-23,2.0,3.0,home,19,Nashville Predators,NSH,2017,2,2017 NHL Regular Season,1.0,1.0
1384,2,2018-01-17,0.0,1.0,home,19,Nashville Predators,NSH,2017,2,2017 NHL Regular Season,1.0,1.0
105,2,2017-10-13,1.0,4.0,home,19,Nashville Predators,NSH,2017,2,2017 NHL Regular Season,3.0,1.0
1566,2,2018-02-02,0.0,5.0,home,19,Nashville Predators,NSH,2017,2,2017 NHL Regular Season,5.0,1.0
1406,2,2018-01-19,3.0,4.0,home,19,Nashville Predators,NSH,2017,2,2017 NHL Regular Season,1.0,1.0
1769,2,2018-02-16,4.0,3.0,home,19,Nashville Predators,NSH,2017,2,2017 NHL Regular Season,-1.0,0.0
83,2,2017-10-11,5.0,6.0,home,19,Nashville Predators,NSH,2017,2,2017 NHL Regular Season,1.0,1.0
308,2,2017-10-27,2.0,1.0,home,66,Carolina Hurricanes,CAR,2017,2,2017 NHL Regular Season,-1.0,0.0
614,2,2017-11-19,2.0,4.0,home,66,Carolina Hurricanes,CAR,2017,2,2017 NHL Regular Season,2.0,1.0
2342,2,2018-03-26,1.0,4.0,home,66,Carolina Hurricanes,CAR,2017,2,2017 NHL Regular Season,3.0,1.0
2249,2,2018-03-20,7.0,3.0,home,66,Carolina Hurricanes,CAR,2017,2,2017 NHL Regular Season,-4.0,0.0
1989,2,2018-03-03,1.0,3.0,home,66,Carolina Hurricanes,CAR,2017,2,2017 NHL Regular Season,2.0,1.0
1694,2,2018-02-11,1.0,3.0,home,66,Carolina Hurricanes,CAR,2017,2,2017 NHL Regular Season,2.0,1.0
1816,2,2018-02-18,3.0,2.0,home,66,Carolina Hurricanes,CAR,2017,2,2017 NHL Regular Season,-1.0,0.0
1887,2,2018-02-24,6.0,1.0,home,66,Carolina Hurricanes,CAR,2017,2,2017 NHL Regular Season,-5.0,0.0
533,2,2017-11-14,1.0,5.0,home,66,Carolina Hurricanes,CAR,2017,2,2017 NHL Regular Season,4.0,1.0
46,2,2017-10-07,4.0,5.0,home,66,Carolina Hurricanes,CAR,2017,2,2017 NHL Regular Season,1.0,1.0
655,2,2017-11-23,6.0,1.0,home,66,Carolina Hurricanes,CAR,2017,2,2017 NHL Regular Season,-5.0,0.0
2425,2,2018-03-31,2.0,1.0,home,66,Carolina Hurricanes,CAR,2017,2,2017 NHL Regular Season,-1.0,0.0
811,2,2017-12-03,2.0,3.0,home,66,Carolina Hurricanes,CAR,2017,2,2017 NHL Regular Season,1.0,1.0
1336,2,2018-01-13,4.0,3.0,home,66,Carolina Hurricanes,CAR,2017,2,2017 NHL Regular Season,-1.0,0.0
1533,2,2018-01-31,1.0,2.0,home,66,Carolina Hurricanes,CAR,2017,2,2017 NHL Regular Season,1.0,1.0
1212,2,2018-01-03,5.0,4.0,home,66,Carolina Hurricanes,CAR,2017,2,2017 NHL Regular Season,-1.0,0.0
515,2,2017-11-12,4.0,3.0,home,66,Carolina Hurricanes,CAR,2017,2,2017 NHL Regular Season,-1.0,0.0
258,2,2017-10-24,5.0,1.0,home,66,Carolina Hurricanes,CAR,2017,2,2017 NHL Regular Season,-4.0,0.0
1563,2,2018-02-02,0.0,2.0,home,66,Carolina Hurricanes,CAR,2017,2,2017 NHL Regular Season,2.0,1.0
1010,2,2017-12-17,1.0,2.0,home,66,Carolina Hurricanes,CAR,2017,2,2017 NHL Regular Season,1.0,1.0
338,2,2017-10-29,4.0,3.0,home,66,Carolina Hurricanes,CAR,2017,2,2017 NHL Regular Season,-1.0,0.0
689,2,2017-11-25,5.0,4.0,home,66,Carolina Hurricanes,CAR,2017,2,2017 NHL Regular Season,-1.0,0.0
2276,2,2018-03-22,5.0,6.0,home,66,Carolina Hurricanes,CAR,2017,2,2017 NHL Regular Season,1.0,1.0
1678,2,2018-02-10,1.0,4.0,home,66,Carolina Hurricanes,CAR,2017,2,2017 NHL Regular Season,3.0,1.0
1615,2,2018-02-04,3.0,1.0,home,66,Carolina Hurricanes,CAR,2017,2,2017 NHL Regular Season,-2.0,0.0
722,2,2017-11-26,3.0,5.0,home,66,Carolina Hurricanes,CAR,2017,2,2017 NHL Regular Season,2.0,1.0
1783,2,2018-02-17,3.0,0.0,home,66,Carolina Hurricanes,CAR,2017,2,2017 NHL Regular Season,-3.0,0.0
1580,2,2018-02-03,4.0,1.0,home,66,Carolina Hurricanes,CAR,2017,2,2017 NHL Regular Season,-3.0,0.0
1737,2,2018-02-14,3.0,7.0,home,66,Carolina Hurricanes,CAR,2017,2,2017 NHL Regular Season,4.0,1.0
2207,2,2018-03-17,4.0,2.0,home,66,Carolina Hurricanes,CAR,2017,2,2017 NHL Regular Season,-2.0,0.0
456,2,2017-11-08,1.0,3.0,home,66,Carolina Hurricanes,CAR,2017,2,2017 NHL Regular Season,2.0,1.0
2524,2,2018-04-07,2.0,3.0,home,66,Carolina Hurricanes,CAR,2017,2,2017 NHL Regular Season,1.0,1.0
1102,2,2017-12-24,2.0,4.0,home,66,Carolina Hurricanes,CAR,2017,2,2017 NHL Regular Season,2.0,1.0
2143,2,2018-03-13,6.0,4.0,home,66,Carolina Hurricanes,CAR,2017,2,2017 NHL Regular Season,-2.0,0.0
1362,2,2018-01-14,4.0,1.0,home,66,Carolina Hurricanes,CAR,2017,2,2017 NHL Regular Season,-3.0,0.0
1628,2,2018-02-07,2.0,1.0,home,66,Carolina Hurricanes,CAR,2017,2,2017 NHL Regular Season,-1.0,0.0
2026,2,2018-03-05,3.0,2.0,home,66,Carolina Hurricanes,CAR,2017,2,2017 NHL Regular Season,-1.0,0.0
1128,2,2017-12-28,1.0,3.0,home,66,Carolina Hurricanes,CAR,2017,2,2017 NHL Regular Season,2.0,1.0
1162,2,2017-12-30,1.0,2.0,home,66,Carolina Hurricanes,CAR,2017,2,2017 NHL Regular Season,1.0,1.0
1447,2,2018-01-21,5.0,1.0,home,66,Carolina Hurricanes,CAR,2017,2,2017 NHL Regular Season,-4.0,0.0
79,2,2017-10-10,2.0,1.0,home,66,Carolina Hurricanes,CAR,2017,2,2017 NHL Regular Season,-1.0,0.0
369,2,2017-11-02,3.0,2.0,home,10,Edmonton Oilers,EDM,2017,2,2017 NHL Regular Season,-1.0,0.0
2117,2,2018-03-11,1.0,4.0,home,10,Edmonton Oilers,EDM,2017,2,2017 NHL Regular Season,3.0,1.0
6,2,2017-10-05,0.0,3.0,home,10,Edmonton Oilers,EDM,2017,2,2017 NHL Regular Season,3.0,1.0
1480,2,2018-01-24,5.0,0.0,home,10,Edmonton Oilers,EDM,2017,2,2017 NHL Regular Season,-5.0,0.0
1224,2,2018-01-03,5.0,0.0,home,10,Edmonton Oilers,EDM,2017,2,2017 NHL Regular Season,-5.0,0.0
755,2,2017-11-29,2.0,3.0,home,10,Edmonton Oilers,EDM,2017,2,2017 NHL Regular Season,1.0,1.0
2016,2,2018-03-04,3.0,2.0,home,10,Edmonton Oilers,EDM,2017,2,2017 NHL Regular Season,-1.0,0.0
428,2,2017-11-05,4.0,0.0,home,10,Edmonton Oilers,EDM,2017,2,2017 NHL Regular Season,-4.0,0.0
1977,2,2018-03-02,4.0,2.0,home,10,Edmonton Oilers,EDM,2017,2,2017 NHL Regular Season,-2.0,0.0
2323,2,2018-03-25,2.0,3.0,home,10,Edmonton Oilers,EDM,2017,2,2017 NHL Regular Season,1.0,1.0
1255,2,2018-01-05,2.0,3.0,home,10,Edmonton Oilers,EDM,2017,2,2017 NHL Regular Season,1.0,1.0
1512,2,2018-01-26,4.0,5.0,home,10,Edmonton Oilers,EDM,2017,2,2017 NHL Regular Season,1.0,1.0
2038,2,2018-03-06,3.0,4.0,home,10,Edmonton Oilers,EDM,2017,2,2017 NHL Regular Season,1.0,1.0
178,2,2017-10-18,5.0,3.0,home,10,Edmonton Oilers,EDM,2017,2,2017 NHL Regular Season,-2.0,0.0
1443,2,2018-01-21,2.0,5.0,home,10,Edmonton Oilers,EDM,2017,2,2017 NHL Regular Season,3.0,1.0
1854,2,2018-02-21,3.0,2.0,home,10,Edmonton Oilers,EDM,2017,2,2017 NHL Regular Season,-1.0,0.0
2084,2,2018-03-09,2.0,3.0,home,10,Edmonton Oilers,EDM,2017,2,2017 NHL Regular Season,1.0,1.0
2498,2,2018-04-06,3.0,4.0,home,10,Edmonton Oilers,EDM,2017,2,2017 NHL Regular Season,1.0,1.0
2535,2,2018-04-08,4.0,5.0,home,10,Edmonton Oilers,EDM,2017,2,2017 NHL Regular Season,1.0,1.0
400,2,2017-11-04,3.0,6.0,home,10,Edmonton Oilers,EDM,2017,2,2017 NHL Regular Season,3.0,1.0
72,2,2017-10-10,5.0,2.0,home,10,Edmonton Oilers,EDM,2017,2,2017 NHL Regular Season,-3.0,0.0
575,2,2017-11-17,4.0,1.0,home,10,Edmonton Oilers,EDM,2017,2,2017 NHL Regular Season,-3.0,0.0
336,2,2017-10-29,5.0,2.0,home,10,Edmonton Oilers,EDM,2017,2,2017 NHL Regular Season,-3.0,0.0
549,2,2017-11-15,2.0,8.0,home,10,Edmonton Oilers,EDM,2017,2,2017 NHL Regular Season,6.0,1.0
298,2,2017-10-27,4.0,5.0,home,10,Edmonton Oilers,EDM,2017,2,2017 NHL Regular Season,1.0,1.0
1106,2,2017-12-24,1.0,4.0,home,10,Edmonton Oilers,EDM,2017,2,2017 NHL Regular Season,3.0,1.0
1202,2,2018-01-01,5.0,0.0,home,10,Edmonton Oilers,EDM,2017,2,2017 NHL Regular Season,-5.0,0.0
1572,2,2018-02-02,4.0,3.0,home,10,Edmonton Oilers,EDM,2017,2,2017 NHL Regular Season,-1.0,0.0
779,2,2017-12-01,6.0,4.0,home,10,Edmonton Oilers,EDM,2017,2,2017 NHL Regular Season,-2.0,0.0
2334,2,2018-03-26,5.0,4.0,home,10,Edmonton Oilers,EDM,2017,2,2017 NHL Regular Season,-1.0,0.0
1172,2,2017-12-30,4.0,3.0,home,10,Edmonton Oilers,EDM,2017,2,2017 NHL Regular Season,-1.0,0.0
1034,2,2017-12-19,3.0,5.0,home,10,Edmonton Oilers,EDM,2017,2,2017 NHL Regular Season,2.0,1.0
1075,2,2017-12-22,2.0,3.0,home,10,Edmonton Oilers,EDM,2017,2,2017 NHL Regular Season,1.0,1.0
1880,2,2018-02-23,2.0,3.0,home,10,Edmonton Oilers,EDM,2017,2,2017 NHL Regular Season,1.0,1.0
978,2,2017-12-15,4.0,0.0,home,10,Edmonton Oilers,EDM,2017,2,2017 NHL Regular Season,-4.0,0.0
145,2,2017-10-15,6.0,1.0,home,10,Edmonton Oilers,EDM,2017,2,2017 NHL Regular Season,-5.0,0.0
1723,2,2018-02-13,7.0,5.0,home,10,Edmonton Oilers,EDM,2017,2,2017 NHL Regular Season,-2.0,0.0
2368,2,2018-03-28,7.0,3.0,home,10,Edmonton Oilers,EDM,2017,2,2017 NHL Regular Season,-4.0,0.0
861,2,2017-12-07,4.0,2.0,home,10,Edmonton Oilers,EDM,2017,2,2017 NHL Regular Season,-2.0,0.0
2520,2,2018-04-07,3.0,3.0,home,45,Florida Panthers,FLA,2017,2,2017 NHL Regular Season,0.0,0.5
1144,2,2017-12-29,2.0,3.0,home,45,Florida Panthers,FLA,2017,2,2017 NHL Regular Season,1.0,1.0
1987,2,2018-03-03,1.0,4.0,home,45,Florida Panthers,FLA,2017,2,2017 NHL Regular Season,3.0,1.0
384,2,2017-11-02,7.0,3.0,home,45,Florida Panthers,FLA,2017,2,2017 NHL Regular Season,-4.0,0.0
2078,2,2018-03-09,0.0,5.0,home,45,Florida Panthers,FLA,2017,2,2017 NHL Regular Season,5.0,1.0
1905,2,2018-02-25,5.0,6.0,home,45,Florida Panthers,FLA,2017,2,2017 NHL Regular Season,1.0,1.0
2470,2,2018-04-03,1.0,2.0,home,45,Florida Panthers,FLA,2017,2,2017 NHL Regular Season,1.0,1.0
1636,2,2018-02-07,1.0,3.0,home,45,Florida Panthers,FLA,2017,2,2017 NHL Regular Season,2.0,1.0
2452,2,2018-04-02,2.0,3.0,home,45,Florida Panthers,FLA,2017,2,2017 NHL Regular Season,1.0,1.0
324,2,2017-10-28,3.0,2.0,home,45,Florida Panthers,FLA,2017,2,2017 NHL Regular Season,-1.0,0.0
2176,2,2018-03-15,0.0,3.0,home,45,Florida Panthers,FLA,2017,2,2017 NHL Regular Season,3.0,1.0
2136,2,2018-03-12,5.0,3.0,home,45,Florida Panthers,FLA,2017,2,2017 NHL Regular Season,-2.0,0.0
1412,2,2018-01-20,3.0,4.0,home,45,Florida Panthers,FLA,2017,2,2017 NHL Regular Season,1.0,1.0
103,2,2017-10-12,2.0,5.0,home,45,Florida Panthers,FLA,2017,2,2017 NHL Regular Season,3.0,1.0
1676,2,2018-02-10,3.0,1.0,home,45,Florida Panthers,FLA,2017,2,2017 NHL Regular Season,-2.0,0.0
409,2,2017-11-04,5.0,4.0,home,45,Florida Panthers,FLA,2017,2,2017 NHL Regular Season,-1.0,0.0
1178,2,2017-12-31,0.0,2.0,home,45,Florida Panthers,FLA,2017,2,2017 NHL Regular Season,2.0,1.0
1947,2,2018-02-28,2.0,3.0,home,45,Florida Panthers,FLA,2017,2,2017 NHL Regular Season,1.0,1.0
830,2,2017-12-05,5.0,4.0,home,45,Florida Panthers,FLA,2017,2,2017 NHL Regular Season,-1.0,0.0
214,2,2017-10-20,4.0,3.0,home,45,Florida Panthers,FLA,2017,2,2017 NHL Regular Season,-1.0,0.0
293,2,2017-10-26,3.0,8.0,home,45,Florida Panthers,FLA,2017,2,2017 NHL Regular Season,5.0,1.0
2018,2,2018-03-04,1.0,4.0,home,45,Florida Panthers,FLA,2017,2,2017 NHL Regular Season,3.0,1.0
353,2,2017-10-30,8.0,5.0,home,45,Florida Panthers,FLA,2017,2,2017 NHL Regular Season,-3.0,0.0
1094,2,2017-12-24,0.0,1.0,home,45,Florida Panthers,FLA,2017,2,2017 NHL Regular Season,1.0,1.0
1973,2,2018-03-02,2.0,3.0,home,45,Florida Panthers,FLA,2017,2,2017 NHL Regular Season,1.0,1.0
1334,2,2018-01-13,4.0,2.0,home,45,Florida Panthers,FLA,2017,2,2017 NHL Regular Season,-2.0,0.0
2494,2,2018-04-05,2.0,3.0,home,45,Florida Panthers,FLA,2017,2,2017 NHL Regular Season,1.0,1.0
2311,2,2018-03-24,2.0,4.0,home,45,Florida Panthers,FLA,2017,2,2017 NHL Regular Season,2.0,1.0
2200,2,2018-03-17,4.0,2.0,home,45,Florida Panthers,FLA,2017,2,2017 NHL Regular Season,-2.0,0.0
2113,2,2018-03-11,4.0,5.0,home,45,Florida Panthers,FLA,2017,2,2017 NHL Regular Season,1.0,1.0
901,2,2017-12-10,7.0,3.0,home,45,Florida Panthers,FLA,2017,2,2017 NHL Regular Season,-4.0,0.0
645,2,2017-11-23,2.0,3.0,home,45,Florida Panthers,FLA,2017,2,2017 NHL Regular Season,1.0,1.0
1506,2,2018-01-26,4.0,2.0,home,45,Florida Panthers,FLA,2017,2,2017 NHL Regular Season,-2.0,0.0
1875,2,2018-02-23,2.0,3.0,home,45,Florida Panthers,FLA,2017,2,2017 NHL Regular Season,1.0,1.0
542,2,2017-11-15,4.0,5.0,home,45,Florida Panthers,FLA,2017,2,2017 NHL Regular Season,1.0,1.0
873,2,2017-12-08,4.0,6.0,home,45,Florida Panthers,FLA,2017,2,2017 NHL Regular Season,2.0,1.0
707,2,2017-11-26,4.0,1.0,home,45,Florida Panthers,FLA,2017,2,2017 NHL Regular Season,-3.0,0.0
790,2,2017-12-02,2.0,1.0,home,45,Florida Panthers,FLA,2017,2,2017 NHL Regular Season,-1.0,0.0
2466,2,2018-04-03,5.0,4.0,home,2,Montréal Canadiens,MTL,2017,2,2017 NHL Regular Season,-1.0,0.0
1613,2,2018-02-04,1.0,4.0,home,2,Montréal Canadiens,MTL,2017,2,2017 NHL Regular Season,3.0,1.0
701,2,2017-11-26,0.0,3.0,home,2,Montréal Canadiens,MTL,2017,2,2017 NHL Regular Season,3.0,1.0
1470,2,2018-01-24,2.0,4.0,home,2,Montréal Canadiens,MTL,2017,2,2017 NHL Regular Season,2.0,1.0
2344,2,2018-03-26,2.0,4.0,home,2,Montréal Canadiens,MTL,2017,2,2017 NHL Regular Season,2.0,1.0
1243,2,2018-01-05,1.0,2.0,home,2,Montréal Canadiens,MTL,2017,2,2017 NHL Regular Season,1.0,1.0
539,2,2017-11-15,2.0,1.0,home,2,Montréal Canadiens,MTL,2017,2,2017 NHL Regular Season,-1.0,0.0
1959,2,2018-03-01,1.0,3.0,home,2,Montréal Canadiens,MTL,2017,2,2017 NHL Regular Season,2.0,1.0
967,2,2017-12-15,1.0,2.0,home,2,Montréal Canadiens,MTL,2017,2,2017 NHL Regular Season,1.0,1.0
505,2,2017-11-12,1.0,1.0,home,2,Montréal Canadiens,MTL,2017,2,2017 NHL Regular Season,0.0,0.5
260,2,2017-10-24,1.0,5.0,home,2,Montréal Canadiens,MTL,2017,2,2017 NHL Regular Season,4.0,1.0
1347,2,2018-01-14,5.0,4.0,home,2,Montréal Canadiens,MTL,2017,2,2017 NHL Regular Season,-1.0,0.0
477,2,2017-11-10,3.0,0.0,home,2,Montréal Canadiens,MTL,2017,2,2017 NHL Regular Season,-3.0,0.0
125,2,2017-10-14,4.0,3.0,home,2,Montréal Canadiens,MTL,2017,2,2017 NHL Regular Season,-1.0,0.0
869,2,2017-12-08,3.0,2.0,home,2,Montréal Canadiens,MTL,2017,2,2017 NHL Regular Season,-1.0,0.0
320,2,2017-10-28,4.0,5.0,home,2,Montréal Canadiens,MTL,2017,2,2017 NHL Regular Season,1.0,1.0
840,2,2017-12-06,4.0,3.0,home,2,Montréal Canadiens,MTL,2017,2,2017 NHL Regular Season,-1.0,0.0
1690,2,2018-02-11,3.0,2.0,home,2,Montréal Canadiens,MTL,2017,2,2017 NHL Regular Season,-1.0,0.0
1299,2,2018-01-08,2.0,5.0,home,2,Montréal Canadiens,MTL,2017,2,2017 NHL Regular Season,3.0,1.0
599,2,2017-11-19,6.0,0.0,home,2,Montréal Canadiens,MTL,2017,2,2017 NHL Regular Season,-6.0,0.0
2174,2,2018-03-15,5.0,3.0,home,2,Montréal Canadiens,MTL,2017,2,2017 NHL Regular Season,-2.0,0.0
761,2,2017-11-30,1.0,2.0,home,2,Montréal Canadiens,MTL,2017,2,2017 NHL Regular Season,1.0,1.0
81,2,2017-10-10,3.0,1.0,home,2,Montréal Canadiens,MTL,2017,2,2017 NHL Regular Season,-2.0,0.0
2441,2,2018-04-01,2.0,1.0,home,2,Montréal Canadiens,MTL,2017,2,2017 NHL Regular Season,-1.0,0.0
2145,2,2018-03-13,2.0,4.0,home,2,Montréal Canadiens,MTL,2017,2,2017 NHL Regular Season,2.0,1.0
2308,2,2018-03-24,6.0,4.0,home,2,Montréal Canadiens,MTL,2017,2,2017 NHL Regular Season,-2.0,0.0
1500,2,2018-01-26,6.0,5.0,home,2,Montréal Canadiens,MTL,2017,2,2017 NHL Regular Season,-1.0,0.0
1933,2,2018-02-27,2.0,1.0,home,2,Montréal Canadiens,MTL,2017,2,2017 NHL Regular Season,-1.0,0.0
2237,2,2018-03-19,2.0,0.0,home,2,Montréal Canadiens,MTL,2017,2,2017 NHL Regular Season,-2.0,0.0
563,2,2017-11-17,5.0,4.0,home,2,Montréal Canadiens,MTL,2017,2,2017 NHL Regular Season,-1.0,0.0
1374,2,2018-01-16,5.0,4.0,home,2,Montréal Canadiens,MTL,2017,2,2017 NHL Regular Season,-1.0,0.0
286,2,2017-10-26,4.0,0.0,home,2,Montréal Canadiens,MTL,2017,2,2017 NHL Regular Season,-4.0,0.0
896,2,2017-12-10,6.0,2.0,home,2,Montréal Canadiens,MTL,2017,2,2017 NHL Regular Season,-4.0,0.0
1214,2,2018-01-03,4.0,1.0,home,2,Montréal Canadiens,MTL,2017,2,2017 NHL Regular Season,-3.0,0.0
460,2,2017-11-08,2.0,3.0,home,2,Montréal Canadiens,MTL,2017,2,2017 NHL Regular Season,1.0,1.0
1870,2,2018-02-23,1.0,3.0,home,2,Montréal Canadiens,MTL,2017,2,2017 NHL Regular Season,2.0,1.0
732,2,2017-11-28,1.0,3.0,home,2,Montréal Canadiens,MTL,2017,2,2017 NHL Regular Season,2.0,1.0
1427,2,2018-01-21,4.0,1.0,home,2,Montréal Canadiens,MTL,2017,2,2017 NHL Regular Season,-3.0,0.0
1901,2,2018-02-25,4.0,3.0,home,2,Montréal Canadiens,MTL,2017,2,2017 NHL Regular Season,-1.0,0.0
801,2,2017-12-03,1.0,10.0,home,2,Montréal Canadiens,MTL,2017,2,2017 NHL Regular Season,9.0,1.0
91,2,2017-10-11,6.0,3.0,home,1,Toronto Maple Leafs,TOR,2017,2,2017 NHL Regular Season,-3.0,0.0
1549,2,2018-02-01,0.0,5.0,home,1,Toronto Maple Leafs,TOR,2017,2,2017 NHL Regular Season,5.0,1.0
2305,2,2018-03-24,3.0,4.0,home,1,Toronto Maple Leafs,TOR,2017,2,2017 NHL Regular Season,1.0,1.0
